Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

0.00833333	9.80	119.200	0.085	1.90	0.019	6.71	67.137	9.90	119.40	0.086	9.80	119.000	0.085	94.0	100.0	0.0	60.1	10.400
0.00844907	9.90	119.200	0.086	1.90	0.019	6.71	67.139	9.90	119.30	0.086	9.80	119.000	0.085	98.0	100.0	0.0	59.9	10.100
0.00856481	9.80	119.200	0.085	1.90	0.019	6.71	67.140	9.90	119.30	0.087	9.80	119.100	0.085	94.0	100.0	0.0	60.0	10.400
0.00868056	9.80	119.200	0.086	1.90	0.019	6.71	67.140	9.90	119.30	0.086	9.80	119.100	0.085	94.0	100.0	0.0	60.0	10.400
0.00879630	9.90	119.200	0.085	2.00	0.020	6.71	67.141	9.90	119.40	0.086	9.80	119.100	0.085	98.0	100.0	0.0	60.0	10.100
0.00891204	9.90	119.300	0.085	2.00	0.020	6.71	67.143	9.90	119.40	0.087	9.80	119.100	0.085	95.0	100.0	0.0	60.1	10.400
0.00902778	9.80	119.200	0.086	2.00	0.020	6.71	67.144	9.90	119.30	0.086	9.80	118.800	0.085	94.0	100.0	0.0	60.1	10.400
0.00914352	9.90	119.100	0.085	2.00	0.020	6.71	67.144	9.90	119.30	0.087	9.80	119.000	0.084	98.0	100.0	0.0	60.1	10.100
0.00925926	9.80	119.200	0.084	2.10	0.021	6.71	67.145	9.90	119.30	0.086	9.80	119.000	0.084	94.0	100.0	0.0	60.1	10.400
0.00937500	9.90	119.300	0.085	2.10	0.021	6.71	67.155	9.90	119.40	0.086	9.80	119.000	0.084	95.0	100.0	0.0	60.1	10.400
0.00949074	9.80	119.200	0.085	2.10	0.021	6.71	67.146	9.90	119.40	0.086	9.80	119.100	0.084	94.0	100.0	0.0	60.1	10.400
0.00960648	9.80	119.300	0.085	2.10	0.021	6.71	67.149	9.90	119.40	0.086	9.80	119.100	0.085	94.0	100.0	0.0	60.1	10.400
0.00972222	9.80	119.200	0.085	2.20	0.022	6.71	67.151	9.90	119.40	0.086	9.80	119.000	0.084	94.0	100.0	0.0	60.1	10.400
0.00983796	9.80	119.300	0.085	2.20	0.022	6.71	67.154	9.90	119.40	0.086	9.80	119.100	0.085	94.0	100.0	0.0	60.1	10.400
0.00995370	9.80	119.300	0.085	2.20	0.022	6.71	67.155	9.90	119.40	0.086	9.80	119.100	0.085	97.0	100.0	0.0	60.1	10.100
0.01006944	9.80	119.300	0.085	2.20	0.023	6.71	67.156	9.90	119.30	0.086	9.80	119.000	0.085	97.0	100.0	0.0	60.1	10.100
0.01018519	9.90	119.200	0.086	2.30	0.023	6.71	67.157	9.90	119.40	0.087	9.80	119.100	0.085	95.0	100.0	0.0	60.1	10.400
0.01030093	9.80	119.300	0.085	2.30	0.023	6.71	67.158	9.90	119.40	0.087	9.80	119.100	0.085	94.0	100.0	0.0	60.1	10.400
0.01041667	9.80	119.300	0.085	2.30	0.023	6.71	67.159	9.90	119.40	0.087	9.80	119.100	0.085	97.0	100.0	0.0	60.1	10.100
0.01053241	9.80	119.100	0.086	2.30	0.024	6.72	67.160	9.90	119.30	0.087	9.80	118.800	0.085	97.0	100.0	0.0	60.1	10.100
0.01064815	9.80	119.200	0.086	2.40	0.024	6.72	67.160	9.90	119.30	0.087	9.80	119.000	0.085	94.0	100.0	0.0	60.1	10.400
0.01076389	9.80	119.100	0.085	2.40	0.024	6.72	67.168	9.90	119.30	0.087	9.80	119.000	0.085	94.0	100.0	0.0	60.1	10.400
0.01087963	9.80	119.200	0.086	2.40	0.024	6.72	67.167	9.90	119.40	0.087	9.80	119.000	0.085	94.0	100.0	0.0	60.1	10.400
0.01099537	9.80	119.400	0.086	2.40	0.025	6.73	67.320	9.90	119.40	0.086	9.80	118.600	0.085	94.0	100.0	0.0	60.1	10.400
0.01111111	9.90	119.200	0.086	2.50	0.025	6.72	67.165	9.90	119.40	0.087	9.80	119.000	0.085	98.0	99.0	0.0	60.1	10.100
0.01122685	9.80	119.200	0.085	2.50	0.025	6.72	67.164	9.90	119.30	0.087	9.80	118.700	0.085	97.0	99.0	0.0	60.1	10.100
0.01134259	9.80	119.200	0.086	2.50	0.025	6.72	67.172	9.90	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.1	10.400
0.01145833	9.80	119.100	0.086	2.60	0.026	6.72	67.165	9.90	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01157407	9.80	119.100	0.086	2.60	0.026	6.72	67.165	9.90	119.30	0.086	9.80	119.000	0.085	97.0	99.0	0.0	60.0	10.100
0.01168981	9.80	119.300	0.086	2.60	0.026	6.72	67.166	9.90	119.30	0.087	9.80	119.100	0.085	94.0	99.0	0.0	60.0	10.400
0.01180556	9.80	119.300	0.085	2.60	0.026	6.72	67.167	9.90	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01192130	9.90	119.200	0.085	2.70	0.027	6.72	67.175	9.90	119.30	0.086	9.80	119.100	0.085	98.0	99.0	0.0	60.0	10.100
0.01203704	9.90	119.200	0.085	2.70	0.027	6.72	67.169	9.90	119.30	0.086	9.80	119.000	0.084	98.0	99.0	0.0	60.0	10.100
0.01215278	9.80	119.200	0.085	2.70	0.027	6.72	67.170	9.90	119.30	0.086	9.80	119.000	0.084	97.0	99.0	0.0	60.0	10.100
0.01226852	9.90	119.100	0.085	2.70	0.027	6.72	67.169	9.90	119.20	0.086	9.80	118.700	0.084	95.0	99.0	0.0	60.0	10.400
0.01238426	9.80	119.000	0.085	2.80	0.028	6.72	67.170	9.90	119.20	0.086	9.80	118.900	0.084	97.0	99.0	0.0	59.9	10.100
0.01250000	9.80	119.100	0.086	2.80	0.028	6.72	67.174	9.80	119.10	0.086	9.80	118.900	0.085	94.0	99.0	0.0	60.0	10.400
0.01261574	9.80	119.200	0.085	2.80	0.028	6.72	67.169	9.80	119.20	0.086	9.80	119.000	0.084	94.0	99.0	0.0	60.0	10.400
0.01273148	9.90	119.200	0.086	2.80	0.029	6.73	67.323	9.90	119.20	0.086	9.80	118.900	0.085	98.0	100.0	0.0	60.0	10.100
0.01284722	9.80	119.100	0.086	2.90	0.029	6.72	67.169	9.90	119.20	0.086	9.80	118.900	0.085	97.0	99.0	0.0	60.0	10.100
0.01296296	9.80	119.200	0.085	2.90	0.029	6.72	67.170	9.90	119.20	0.087	9.80	119.000	0.084	97.0	99.0	0.0	60.0	10.100
0.01307870	9.80	119.200	0.086	2.90	0.029	6.72	67.177	9.90	119.30	0.086	9.80	119.000	0.084	94.0	99.0	0.0	60.0	10.400
0.01319444	9.80	119.100	0.085	2.90	0.030	6.72	67.172	9.90	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01331019	9.80	119.100	0.086	3.00	0.030	6.72	67.178	9.90	119.20	0.086	9.80	119.000	0.085	97.0	99.0	0.0	59.9	10.100
0.01342593	9.80	119.200	0.086	3.00	0.030	6.72	67.172	9.90	119.20	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01354167	9.80	119.100	0.086	3.00	0.030	6.72	67.173	9.90	119.20	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01365741	9.80	119.000	0.086	3.00	0.031	6.72	67.172	9.80	119.20	0.086	9.80	118.900	0.085	94.0	99.0	0.0	59.9	10.400
0.01377315	9.80	119.000	0.085	3.10	0.031	6.72	67.177	9.90	119.20	0.086	9.80	118.900	0.085	94.0	99.0	0.0	60.0	10.400
0.01388889	9.80	119.000	0.085	3.10	0.031	6.72	67.171	9.90	119.20	0.086	9.80	118.800	0.084	97.0	99.0	0.0	60.0	10.100
0.01400463	9.80	119.100	0.085	3.10	0.031	6.72	67.172	9.90	119.20	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01412037	9.80	119.100	0.085	3.10	0.032	6.72	67.178	9.90	119.20	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01423611	9.80	119.100	0.086	3.20	0.032	6.72	67.172	9.90	119.20	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01435185	9.80	119.200	0.085	3.20	0.032	6.72	67.173	9.90	119.20	0.086	9.80	118.900	0.085	97.0	99.0	0.0	59.9	10.100
0.01446759	9.80	119.100	0.085	3.20	0.032	6.72	67.172	9.80	119.20	0.086	9.80	118.600	0.085	97.0	99.0	0.0	59.9	10.100
0.01458333	9.80	119.100	0.086	3.20	0.033	6.72	67.172	9.90	119.10	0.086	9.80	118.900	0.085	94.0	99.0	0.0	60.0	10.400
0.01469907	9.80	119.100	0.086	3.30	0.033	6.72	67.176	9.80	119.20	0.086	9.80	118.900	0.084	97.0	99.0	0.0	60.0	10.100
0.01481481	9.80	119.100	0.085	3.30	0.033	6.72	67.171	9.80	119.20	0.086	9.80	118.900	0.084	97.0	99.0	0.0	60.0	10.100
0.01493056	9.80	119.100	0.085	3.30	0.033	6.72	67.170	9.90	119.20	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01504630	9.80	119.100	0.086	3.40	0.034	6.72	67.171	9.80	119.20	0.086	9.80	118.700	0.084	94.0	99.0	0.0	60.0	10.400
0.01516204	9.80	119.200	0.086	3.40	0.034	6.72	67.172	9.80	119.20	0.086	9.80	119.000	0.085	97.0	99.0	0.0	60.0	10.100
0.01527778	9.80	119.200	0.085	3.40	0.034	6.72	67.171	9.90	119.30	0.086	9.80	119.000	0.084	97.0	99.0	0.0	60.0	10.100
0.01539352	9.80	119.300	0.085	3.40	0.034	6.72	67.177	9.90	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.1	10.400
0.01550926	9.80	119.300	0.085	3.50	0.035	6.72	67.172	9.90	119.30	0.086	9.80	119.100	0.085	94.0	99.0	0.0	60.1	10.400
0.01562500	9.90	119.200	0.085	3.50	0.035	6.72	67.173	9.90	119.30	0.086	9.80	119.100	0.085	95.0	99.0	0.0	60.1	10.400
0.01574074	9.90	119.200	0.086	3.50	0.035	6.72	67.178	9.90	119.30	0.086	9.80	119.100	0.085	95.0	99.0	0.0	60.1	10.400
0.01585648	9.80	119.200	0.085	3.50	0.035	6.72	67.173	9.90	119.30	0.086	9.80	119.100	0.085	97.0	99.0	0.0	60.0	10.100
0.01597222	9.80	119.100	0.085	3.60	0.036	6.72	67.174	9.90	119.30	0.086	9.80	118.800	0.084	97.0	99.0	0.0	60.0	10.100
0.01608796	9.80	119.100	0.085	3.60	0.036	6.72	67.173	9.80	119.20	0.086	9.80	118.900	0.084	97.0	99.0	0.0	60.0	10.100
0.01620370	9.80	119.100	0.085	3.60	0.036	6.72	67.173	9.90	119.20	0.086	9.80	119.000	0.085	97.0	99.0	0.0	60.0	10.100
0.01631944	9.80	119.100	0.085	3.60	0.037	6.72	67.177	9.80	119.20	0.086	9.80	118.900	0.085	94.0	99.0	0.0	60.0	10.400
0.01643519	9.80	119.200	0.085	3.70	0.037	6.72	67.172	9.90	119.30	0.086	9.80	119.000	0.084	94.0	99.0	0.0	59.9	10.400
0.01655093	9.80	119.200	0.085	3.70	0.037	6.72	67.173	9.90	119.30	0.086	9.80	119.000	0.084	97.0	99.0	0.0	59.9	10.100
0.01666667	9.80	119.100	0.086	3.70	0.037	6.72	67.172	9.90	119.30	0.086	9.80	119.000	0.085	97.0	99.0	0.0	60.0	10.100
